item_id,warehouse,gender,item_category,brand_tier_group,listing_price,item_listing_date,item_purchase_date,item_accepted_or_rejected,merch_station_time,itemization_station_time,photo_station_time,qa_time
64706398,DC02,kids,Sweatshirts & Fleece,,11.99,2020-01-04,,accepted,48,31,62,0
65778176,DC05,women,Dresses,1-Value,9.99,2020-01-24,2020-02-06,accepted,22,70,62,0
66082748,DC05,women,Scarves & Wraps,1-Value,5.99,2020-01-29,,accepted,35,106,63,0
67213605,DC02,women,Tees & Tanks,1-Value,,,,accepted,59,165,24,0
65586890,DC02,women,Tops & Blouses & Shirts,1-Value,13.99,2020-01-18,2020-01-25,accepted,20,36,32,0
65272406,DC03,women,Tops & Blouses & Shirts,2-Mass,15.99,2020-01-14,,accepted,23,28,54,3
65981201,DC02,women,Tops & Blouses & Shirts,1-Value,18.99,2020-01-25,,accepted,27,35,83,0
66520743,DC05,women,Tees & Tanks,1-Value,,,,rejected,103,347,0,0
65961490,DC03,kids,Leggings,2-Mass,10.99,2020-01-25,2020-02-09,accepted,23,40,51,0
67347907,DC04,women,Tees & Tanks,3-Premium,,,,rejected,17,0,0,0
64714352,DC02,women,Tops & Blouses & Shirts,2-Mass,12.99,2020-01-04,,accepted,26,40,78,0
67232026,DC03,women,Tops & Blouses & Shirts,1-Value,,,,accepted,20,51,41,5
65166841,DC05,women,Tops & Blouses & Shirts,1-Value,14.99,2020-01-14,2020-01-15,accepted,34,49,26,0
66990711,DC02,women,Sweatshirts & Fleece,1-Value,10.99,2020-02-09,2020-02-09,accepted,19,86,25,0
66746359,DC05,kids,Shoes,1-Value,17.99,2020-02-06,,accepted,22,41,33,0
65596573,DC05,women,Sweaters,3-Premium,,,,rejected,19,81,0,0
65377771,DC05,women,Shoes,2-Mass,52.99,2020-01-17,,accepted,29,37,42,0
66342808,DC03,women,Tees & Tanks,1-Value,,,,rejected,11,72,0,0
66844511,DC04,women,Sweaters,1-Value,19.99,2020-02-07,,accepted,11,43,42,0
67218716,DC05,kids,Jeans,1-Value,,,,accepted,20,65,30,0
65697352,DC05,women,Tops & Blouses & Shirts,2-Mass,11.99,2020-01-23,,accepted,28,38,50,0
66630083,DC05,women,Dresses,2-Mass,17.99,2020-02-06,,accepted,68,42,83,0
65941905,DC02,women,,,,,,rejected,37,22,0,0
66112459,DC04,women,Dresses,3-Premium,35.99,2020-01-31,,accepted,23,34,38,0
67107962,DC05,women,Active Tops,2-Mass,17.99,2020-02-12,,accepted,43,92,34,0
66826764,DC02,women,Jeans,3-Premium,94.99,2020-02-11,,accepted,29,34,74,0
65587968,DC02,women,Tops & Blouses & Shirts,1-Value,12.99,2020-01-18,,accepted,16,29,74,0
65634494,DC03,women,Jeans,2-Mass,17.99,2020-01-18,,accepted,22,72,73,0
65072718,DC05,kids,Coats & Jackets,1-Value,9.99,2020-01-11,,accepted,45,60,151,0
64695495,DC03,women,,,,,,rejected,35,84,0,0
67316000,DC02,women,Dresses,2-Mass,,,,accepted,34,72,58,0
65767114,DC02,women,Boots,1-Value,28.99,2020-01-23,,accepted,47,38,109,0
66179725,DC03,women,Tops & Blouses & Shirts,1-Value,16.99,2020-01-29,2020-01-31,accepted,20,56,36,0
65657952,DC03,women,Skirts & Skorts,1-Value,,,,rejected,30,33,0,0
66131092,DC02,women,Sweatshirts & Fleece,1-Value,8.99,2020-01-28,,accepted,36,64,69,0
66322274,DC05,women,Swim,1-Value,9.99,2020-02-01,,accepted,15,34,74,0
65442688,DC04,women,Sweaters,2-Mass,17.99,2020-01-17,,accepted,133,31,45,0
66039404,DC02,women,Vest,2-Mass,19.99,2020-01-26,,accepted,43,47,74,0
66754575,DC05,women,Pants,1-Value,7.99,2020-02-07,2020-02-11,accepted,39,76,91,0
66949744,DC02,women,Jeans,4-Designer,60.99,2020-02-08,,accepted,27,81,132,0
67106184,DC04,women,Active Tops,1-Value,7.99,2020-02-12,,accepted,26,21,22,0
65766299,DC05,women,Tops & Blouses & Shirts,3-Premium,17.99,2020-01-23,,accepted,29,51,181,0
65502763,DC05,women,Dresses,2-Mass,19.99,2020-01-17,2020-01-17,accepted,10,64,128,0
65935366,DC04,women,Active Pants,2-Mass,16.99,2020-01-25,,accepted,22,41,37,0
67272596,DC05,women,Shorts,2-Mass,,,,rejected,20,104,0,0
66120894,DC02,women,Jeans,3-Premium,26.99,2020-01-29,,accepted,51,53,142,0
67060936,DC05,women,Sweaters,2-Mass,39.99,2020-02-11,,accepted,34,87,50,0
67119278,DC05,women,,4-Designer,,,,rejected,58,41,0,0
65662609,DC05,women,Tops & Blouses & Shirts,1-Value,9.99,2020-01-22,,accepted,27,36,45,0
66486268,DC02,women,Sweaters,3-Premium,33.99,2020-02-01,2020-02-03,accepted,36,51,27,0
66520495,DC05,women,Dresses,1-Value,18.99,2020-02-04,,accepted,18,47,44,0
66021832,DC05,women,Tops & Blouses & Shirts,1-Value,12.99,2020-01-28,,accepted,24,34,69,0
66895077,DC02,kids,,,,,,rejected,37,16,0,0
66178332,DC04,women,Tops & Blouses & Shirts,2-Mass,,,,rejected,23,35,74,0
67085306,DC02,kids,One Piece,,,,,rejected,15,31,0,0
65818847,DC05,women,,,,,,rejected,26,25,0,0
64940762,DC05,women,Sweaters,2-Mass,21.99,2020-01-09,,accepted,21,42,41,0
65039229,DC03,women,Tops & Blouses & Shirts,2-Mass,18.99,2020-01-09,,accepted,163,120,30,2
64813112,DC04,women,Scarves & Wraps,1-Value,,,,rejected,17,55,0,0
65722254,DC04,women,Skirts & Skorts,3-Premium,13.99,2020-01-24,2020-02-03,accepted,22,31,121,0
65809537,DC05,kids,Jeans,1-Value,,,,rejected,18,52,49,0
66077702,DC05,women,Jeans,1-Value,11.99,2020-01-28,,accepted,40,54,48,0
67329859,DC02,women,Pants,1-Value,,,,rejected,15,46,245,0
67221296,DC02,women,Scarves & Wraps,1-Value,,,,accepted,37,51,30,0
67098065,DC05,women,Sweaters,2-Mass,11.99,2020-02-12,,accepted,39,49,57,0
65329177,DC02,women,Shoes,2-Mass,24.99,2020-01-15,2020-01-16,accepted,28,29,66,0
64890564,DC05,women,Jeans,2-Mass,12.99,2020-01-09,2020-01-26,accepted,40,324,72,0
65307465,DC02,women,Skirts & Skorts,4-Designer,52.99,2020-01-15,,accepted,24,40,91,0
65996466,DC02,women,Sweaters,2-Mass,12.99,2020-01-25,2020-01-28,accepted,30,35,170,0
67006545,DC05,women,Tops & Blouses & Shirts,2-Mass,10.99,2020-02-11,,accepted,28,72,32,0
64853162,DC03,women,Sweaters,2-Mass,19.99,2020-01-08,,accepted,36,23,44,0
66382671,DC03,women,,,,,,rejected,43,0,0,0
65616221,DC02,kids,Coats & Jackets,1-Value,10.99,2020-01-18,2020-01-19,accepted,29,26,54,0
67106350,DC02,women,Tops & Blouses & Shirts,2-Mass,8.99,2020-02-12,,accepted,19,56,144,0
66947629,DC02,women,Sweaters,1-Value,11.99,2020-02-08,,accepted,14,40,79,0
67226755,DC02,women,Handbags,1-Value,,,,accepted,17,228,186,0
65466360,DC05,women,Jeans,3-Premium,35.99,2020-01-17,2020-01-29,accepted,22,58,55,0
66876971,DC03,women,Tops & Blouses & Shirts,1-Value,,,,rejected,22,40,0,0
65959327,DC05,women,Jeans,3-Premium,12.99,2020-01-26,,accepted,13,197,71,0
66232099,DC03,women,Active Pants,2-Mass,17.99,2020-01-29,2020-01-29,accepted,20,44,54,11
65365866,DC04,women,Dresses,1-Value,23.99,2020-01-17,,accepted,12,52,49,0
66804825,DC05,women,Pants,2-Mass,,,,rejected,19,74,0,0
65306658,DC02,women,Sweatshirts & Fleece,2-Mass,18.99,2020-01-15,,accepted,11,111,146,0
65647811,DC02,women,Jeans,1-Value,9.99,2020-01-22,,accepted,47,54,24,0
64981479,DC04,women,Coats & Jackets,1-Value,16.99,2020-01-13,,accepted,14,24,36,0
65871492,DC05,kids,Leggings,1-Value,,,,rejected,19,26,0,0
66503445,DC03,women,Tops & Blouses & Shirts,2-Mass,15.99,2020-02-01,2020-02-07,accepted,13,77,45,0
65051567,DC02,women,,,,,,rejected,31,0,0,0
65816514,DC05,women,Overalls,1-Value,10.99,2020-01-26,,accepted,26,69,144,0
65867599,DC05,women,Tops & Blouses & Shirts,3-Premium,,,,rejected,100,58,0,0
65103269,DC02,women,Tops & Blouses & Shirts,2-Mass,8.99,2020-01-10,,accepted,63,36,16,0
64673497,DC02,women,Tops & Blouses & Shirts,2-Mass,11.99,2020-01-04,2020-01-05,accepted,20,64,23,0
64884589,DC03,women,Tees & Tanks,1-Value,10.99,2020-01-08,2020-01-18,accepted,40,40,35,0
67092836,DC05,women,Handbags,1-Value,11.99,2020-02-13,,accepted,14,40,65,0
65398684,DC05,women,Pants,2-Mass,12.99,2020-01-17,,accepted,31,46,58,0
66278573,DC05,kids,Shoes,1-Value,8.99,2020-02-01,2020-02-12,accepted,32,52,43,0
65754633,DC05,kids,Headwear,1-Value,9.99,2020-01-24,,accepted,25,31,42,0
64815457,DC02,women,,3-Premium,,,,rejected,23,98,0,0
65816923,DC02,women,Tops & Blouses & Shirts,1-Value,6.99,2020-01-23,2020-02-12,accepted,37,60,41,0
64897549,DC02,women,Tops & Blouses & Shirts,1-Value,7.99,2020-01-09,2020-02-12,accepted,30,85,70,0
65901753,DC02,women,Pants,2-Mass,9.99,2020-01-24,,accepted,20,63,123,0
65926120,DC03,women,Active Pants,2-Mass,31.99,2020-01-25,,accepted,21,57,77,3
65301848,DC05,kids,Tees & Tanks,2-Mass,8.99,2020-01-15,2020-02-12,accepted,37,23,92,0
65716426,DC04,kids,Tops & Blouses & Shirts,1-Value,,,,rejected,15,24,0,0
65287825,DC03,women,Tops & Blouses & Shirts,1-Value,9.99,2020-01-15,,accepted,20,49,269,0
67057107,DC05,women,Tees & Tanks,1-Value,10.99,2020-02-11,,accepted,18,25,33,0
66916557,DC05,women,Shorts,1-Value,15.99,2020-02-08,2020-02-09,accepted,5,46,32,0
66946004,DC04,women,Skirts & Skorts,1-Value,,,,rejected,28,25,0,0
65439911,DC03,women,Jeans,1-Value,,,,rejected,28,58,0,0
66797808,DC05,women,Blazers,1-Value,14.99,2020-02-11,2020-02-11,accepted,42,55,35,0
65025388,DC02,women,Tops & Blouses & Shirts,3-Premium,17.99,2020-01-10,2020-01-13,accepted,61,47,68,0
66811972,DC05,women,Tees & Tanks,2-Mass,9.99,2020-02-07,,accepted,43,49,58,0
65167938,DC04,women,Tees & Tanks,1-Value,,,,rejected,18,28,0,0
65887759,DC02,women,Pants,2-Mass,14.99,2020-01-24,,accepted,35,80,349,0
66075010,DC04,women,Tops & Blouses & Shirts,1-Value,12.99,2020-01-28,,accepted,38,40,67,0
65929225,DC02,women,Tops & Blouses & Shirts,1-Value,10.99,2020-01-24,,accepted,22,33,215,0
66665265,DC03,women,Pants,1-Value,18.99,2020-02-05,,accepted,26,74,74,1
65607524,DC05,women,Blazers,4-Designer,7.99,2020-01-23,2020-02-08,accepted,64,49,47,0
65995661,DC04,women,Pants,1-Value,9.99,2020-01-29,,accepted,24,35,45,0
66002168,DC03,women,Pants,2-Mass,13.99,2020-01-25,,accepted,59,43,83,3
65135834,DC02,women,Tops & Blouses & Shirts,1-Value,13.99,2020-01-14,,accepted,32,30,110,0
66979373,DC02,women,Sweaters,2-Mass,16.99,2020-02-08,2020-02-09,accepted,20,77,39,0
65405418,DC04,women,Dresses,2-Mass,37.99,2020-01-16,,accepted,30,81,31,0
66101939,DC03,kids,One Piece,,,,,rejected,24,26,0,0
66605944,DC05,women,Tops & Blouses & Shirts,1-Value,9.99,2020-02-06,,accepted,14,31,31,0
65245158,DC04,women,Dresses,2-Mass,42.99,2020-01-14,2020-01-15,accepted,26,93,51,0
66411160,DC03,women,Tops & Blouses & Shirts,2-Mass,15.99,2020-01-31,,accepted,25,97,44,7
65365896,DC05,women,Dresses,4-Designer,50.99,2020-01-17,2020-01-26,accepted,30,103,61,0
64943151,DC02,women,Boots,4-Designer,65.99,2020-01-09,2020-01-10,accepted,31,35,127,0
67241115,DC05,women,Shorts,1-Value,,,,rejected,15,37,51,0
66271827,DC02,kids,Sweaters,1-Value,7.99,2020-01-30,,accepted,58,40,38,0
64769666,DC02,women,Sweaters,3-Premium,28.99,2020-01-07,,accepted,34,42,103,0
65037425,DC03,women,Dresses,2-Mass,18.99,2020-01-10,,accepted,16,27,830,0
65016439,DC02,women,,,,,,rejected,127,19,0,0
67092184,DC02,women,Blazers,3-Premium,56.99,2020-02-12,,accepted,42,41,82,0
66212205,DC03,women,Shoes,2-Mass,,,,rejected,24,60,0,0
66405312,DC05,women,Blazers,1-Value,22.99,2020-01-31,,accepted,19,32,44,0
65215701,DC05,women,Tops & Blouses & Shirts,2-Mass,18.99,2020-01-14,,accepted,46,62,76,0
66279773,DC05,women,Coats & Jackets,1-Value,23.99,2020-01-30,,accepted,21,26,90,0
66128541,DC02,women,Tees & Tanks,2-Mass,6.99,2020-01-28,2020-02-04,accepted,19,29,30,0
67004321,DC02,women,Dresses,2-Mass,,,,rejected,30,44,48,0
66325967,DC02,women,Sweaters,1-Value,18.99,2020-01-30,,accepted,34,36,36,0
66382359,DC02,women,Dresses,2-Mass,20.99,2020-01-31,,accepted,15,53,51,0
65239877,DC04,kids,Headwear,1-Value,9.99,2020-01-14,,accepted,37,67,46,0
65195179,DC04,women,Pants,1-Value,5.99,2020-01-13,2020-01-27,accepted,18,37,50,0
66361881,DC03,women,Tops & Blouses & Shirts,1-Value,,,,rejected,23,31,0,0
64897936,DC04,kids,Dresses,,16.99,2020-01-08,2020-01-19,accepted,22,25,28,0
66609760,DC02,women,Pants,2-Mass,,,,rejected,54,42,0,0
65242543,DC04,women,Tops & Blouses & Shirts,1-Value,9.99,2020-01-13,,accepted,20,35,113,0
66225143,DC05,women,Tops & Blouses & Shirts,1-Value,5.99,2020-01-30,,accepted,38,38,43,0
65784246,DC03,women,Dresses,3-Premium,26.99,2020-01-22,,accepted,39,129,125,0
66568771,DC05,women,Tops & Blouses & Shirts,1-Value,8.99,2020-02-04,,accepted,23,47,33,0
65109868,DC05,women,Jeans,1-Value,16.99,2020-01-11,2020-01-16,accepted,18,163,43,0
67023741,DC02,kids,Jeans,1-Value,6.99,2020-02-12,,accepted,27,58,55,0
65158170,DC03,women,Sweaters,2-Mass,27.99,2020-01-11,2020-01-11,accepted,29,56,30,0
67010028,DC05,women,Dresses,2-Mass,,,,rejected,21,146,0,0
66539845,DC02,women,,,,,,rejected,51,0,0,0
66736040,DC05,women,Sweaters,2-Mass,13.99,2020-02-06,,accepted,60,94,55,0
65568711,DC02,women,Tops & Blouses & Shirts,3-Premium,11.99,2020-01-18,2020-01-18,accepted,18,39,172,0
66519667,DC05,women,Jeans,3-Premium,30.99,2020-02-06,,accepted,37,45,55,0
65743603,DC05,women,Active Pants,1-Value,10.99,2020-01-23,,accepted,23,54,194,0
66409220,DC02,women,Dresses,2-Mass,13.99,2020-01-31,,accepted,12,34,326,0
65001739,DC05,women,Coats & Jackets,2-Mass,26.99,2020-01-10,2020-01-11,accepted,45,19,38,0
65633215,DC04,kids,Shorts,,,,,rejected,19,25,0,0
66830298,DC05,kids,Dresses,1-Value,7.99,2020-02-08,,accepted,32,19,49,0
65276232,DC04,women,Pants,1-Value,16.99,2020-01-15,,accepted,23,38,33,0
65121640,DC03,women,Skirts & Skorts,2-Mass,,,,rejected,27,42,0,0
66472843,DC05,women,Sweaters,1-Value,14.99,2020-02-02,,accepted,25,153,65,0
65691283,DC05,women,Skirts & Skorts,1-Value,10.99,2020-01-24,,accepted,26,227,467,0
66125116,DC02,women,Tops & Blouses & Shirts,1-Value,16.99,2020-01-28,,accepted,27,41,43,0
65957463,DC05,women,Tops & Blouses & Shirts,1-Value,9.99,2020-01-25,,accepted,26,56,59,0
64721557,DC04,women,Shoes,1-Value,20.99,2020-01-07,,accepted,14,36,56,0
67133535,DC05,women,Tees & Tanks,1-Value,,,,accepted,14,41,129,0
66488616,DC05,kids,Jeans,1-Value,,,,rejected,19,58,0,0
65495868,DC05,women,Tops & Blouses & Shirts,1-Value,,,,rejected,26,33,0,0
66156037,DC05,women,Pants,2-Mass,16.99,2020-01-30,,accepted,61,289,85,0
66339191,DC02,women,Active Pants,1-Value,10.99,2020-01-31,,accepted,34,44,118,0
65960857,DC04,women,Tees & Tanks,1-Value,9.99,2020-01-25,,accepted,14,17,32,0
66589881,DC04,women,Tops & Blouses & Shirts,2-Mass,,,,rejected,43,100,0,0
65912018,DC05,women,Blazers,1-Value,33.99,2020-01-24,2020-01-25,accepted,20,62,52,0
65564551,DC05,women,Swim,1-Value,21.99,2020-01-18,2020-01-22,accepted,25,30,46,0
66929622,DC05,women,Tops & Blouses & Shirts,4-Designer,24.99,2020-02-08,2020-02-11,accepted,32,43,59,0
66647028,DC03,women,Tops & Blouses & Shirts,1-Value,9.99,2020-02-05,,accepted,39,40,46,0
64835551,DC03,women,Jeans,1-Value,8.99,2020-01-07,2020-02-02,accepted,27,166,64,15
65230939,DC05,women,Tops & Blouses & Shirts,1-Value,14.99,2020-01-15,,accepted,25,82,51,0
67270169,DC02,women,Tees & Tanks,2-Mass,,,,accepted,22,40,111,0
67105161,DC02,kids,Tops & Blouses & Shirts,,8.99,2020-02-12,,accepted,16,22,44,0
65009899,DC04,women,Jeans,1-Value,11.99,2020-01-10,,accepted,23,28,53,0
65288017,DC03,women,Shorts,3-Premium,,,,rejected,23,48,0,0
64841752,DC04,women,Pants,2-Mass,11.99,2020-01-08,,accepted,27,49,47,0
66629402,DC05,women,Dresses,2-Mass,42.99,2020-02-06,,accepted,29,47,56,0
67195385,DC05,women,,,,,,rejected,37,0,0,0
66198132,DC02,women,Sweaters,3-Premium,68.99,2020-01-30,,accepted,51,52,35,0
66233687,DC02,women,Tops & Blouses & Shirts,1-Value,11.99,2020-01-30,,accepted,25,61,102,0
66039450,DC02,women,Tops & Blouses & Shirts,1-Value,,,,rejected,24,25,0,0
65279973,DC02,women,,1-Value,,,,rejected,48,29,0,0
65659752,DC05,women,Active Tops,3-Premium,33.99,2020-01-23,,accepted,26,50,72,0
66681100,DC05,women,Sweaters,3-Premium,27.99,2020-02-08,,accepted,30,60,65,0
67259324,DC02,women,Tees & Tanks,1-Value,,,,accepted,22,109,48,0
66576575,DC02,women,,,,,,rejected,75,121,0,0
66795067,DC05,women,Coats & Jackets,2-Mass,18.99,2020-02-07,,accepted,27,121,37,0
66045953,DC02,women,Sweaters,2-Mass,31.99,2020-01-28,,accepted,43,30,114,0
66328861,DC02,women,Tops & Blouses & Shirts,2-Mass,14.99,2020-01-30,,accepted,22,33,33,0
66703520,DC05,kids,Coats & Jackets,2-Mass,20.99,2020-02-06,2020-02-08,accepted,23,51,34,0
67082237,DC03,women,Handbags,4-Designer,47.99,2020-02-12,,accepted,25,67,233,7
67038954,DC05,women,,,,,,rejected,80,0,0,0
65841681,DC05,women,,,,,,rejected,50,17,0,0
65884565,DC03,women,Sweaters,3-Premium,,,,rejected,43,33,0,0
66493592,DC02,women,Tops & Blouses & Shirts,2-Mass,13.99,2020-02-02,,accepted,35,29,70,0
66793744,DC05,women,Swim,1-Value,13.99,2020-02-07,,accepted,31,25,47,0
66030754,DC05,women,Headwear,1-Value,9.99,2020-01-28,,accepted,27,68,30,0
66605602,DC05,women,Overalls,1-Value,13.99,2020-02-05,2020-02-05,accepted,66,90,123,0
65420672,DC05,women,Sweaters,1-Value,14.99,2020-01-17,,accepted,28,51,55,0
65467785,DC04,women,Dresses,3-Premium,46.99,2020-01-17,,accepted,26,31,42,0
65338440,DC05,women,Scarves & Wraps,1-Value,4.99,2020-01-15,2020-01-17,accepted,25,44,25,0
67211128,DC03,women,Active Pants,3-Premium,,,,accepted,39,31,46,4
66409828,DC02,kids,Coats & Jackets,2-Mass,13.99,2020-02-01,,accepted,26,27,53,0
65372052,DC05,women,Tops & Blouses & Shirts,1-Value,10.99,2020-01-17,,accepted,22,52,29,0
66420958,DC02,women,Tops & Blouses & Shirts,1-Value,8.99,2020-02-01,,accepted,28,51,91,0
64682518,DC02,women,Boots,2-Mass,22.99,2020-01-04,2020-01-11,accepted,19,45,58,0
65521691,DC04,women,Headwear,2-Mass,15.99,2020-01-17,2020-01-24,accepted,17,34,36,0
66523831,DC02,women,Sweatshirts & Fleece,1-Value,10.99,2020-02-02,,accepted,25,64,127,4
65444337,DC02,kids,Pants,1-Value,,,,rejected,29,22,0,0
67113992,DC02,women,Scarves & Wraps,1-Value,5.99,2020-02-12,,accepted,39,103,75,0
65118953,DC05,kids,Pants,,14.99,2020-01-15,,accepted,16,45,37,0
67273974,DC05,women,Tops & Blouses & Shirts,3-Premium,,,,rejected,35,58,61,0
66716125,DC03,women,Shoes,2-Mass,46.99,2020-02-05,2020-02-08,accepted,27,29,288,5
66765249,DC03,women,,,,,,rejected,39,0,0,0
65449517,DC02,women,Jeans,2-Mass,13.99,2020-01-17,2020-01-19,accepted,37,66,25,0
67348828,DC03,women,Boots,3-Premium,,,,rejected,19,0,0,0
65376508,DC05,women,,,,,,rejected,17,40,0,0
65522426,DC02,women,Belts,1-Value,,,,rejected,15,70,0,0
67309778,DC04,women,,1-Value,,,,rejected,15,25,0,0
65787564,DC04,women,Shoes,2-Mass,42.99,2020-01-24,,accepted,13,29,227,0
67047657,DC02,kids,Pants,2-Mass,,,,rejected,24,42,0,0
65434023,DC05,women,Coats & Jackets,3-Premium,213.99,2020-01-22,,accepted,18,32,82,0
67324849,DC02,women,Tops & Blouses & Shirts,1-Value,,,,rejected,29,26,84,0
65729795,DC05,women,Sweatshirts & Fleece,2-Mass,33.99,2020-01-22,2020-01-25,accepted,51,24,29,0
64931689,DC05,women,Tops & Blouses & Shirts,2-Mass,15.99,2020-01-09,2020-01-10,accepted,17,46,31,0
67236043,DC05,women,Tees & Tanks,1-Value,,,,rejected,26,65,62,0
65133947,DC05,women,Active Tops,1-Value,,,,rejected,18,58,0,0
66493972,DC05,women,Shorts,1-Value,,,,rejected,22,52,0,0
65275141,DC02,women,Sweaters,2-Mass,11.99,2020-01-14,,accepted,33,43,42,0
67033077,DC05,women,,,,,,rejected,19,22,0,0
65135454,DC02,women,Handbags,4-Designer,128.99,2020-01-11,2020-01-12,accepted,38,370,154,0
65161294,DC05,women,Dresses,1-Value,19.99,2020-01-11,,accepted,16,46,95,0
67072549,DC05,women,Active Pants,1-Value,9.99,2020-02-12,,accepted,35,45,42,0
65466718,DC03,women,,2-Mass,,,,rejected,20,27,0,0
67073893,DC04,women,Sweatshirts & Fleece,2-Mass,17.99,2020-02-12,,accepted,23,72,30,0
65823583,DC05,women,Tops & Blouses & Shirts,1-Value,11.99,2020-01-23,,accepted,31,47,38,0
66985797,DC05,kids,Dresses,,8.99,2020-02-09,,accepted,45,176,58,0
64991769,DC02,women,Tops & Blouses & Shirts,3-Premium,45.99,2020-01-09,,accepted,36,38,78,0
65715359,DC04,women,Shorts,2-Mass,20.99,2020-01-23,,accepted,25,38,102,0
65400092,DC03,women,Jeans,1-Value,9.99,2020-01-17,,accepted,25,42,78,0
64947670,DC05,women,Jeans,1-Value,,,,rejected,25,60,0,0
65860186,DC05,women,Swim,1-Value,11.99,2020-01-24,,accepted,24,87,39,0
66514615,DC02,women,Shorts,1-Value,,,,rejected,18,49,0,0
66783919,DC03,women,Tops & Blouses & Shirts,2-Mass,16.99,2020-02-06,2020-02-07,accepted,23,34,45,4
64850410,DC02,women,,,,,,rejected,49,0,0,0
66500275,DC04,women,Tops & Blouses & Shirts,1-Value,11.99,2020-02-06,,accepted,17,44,27,0
65962912,DC03,women,Dresses,1-Value,25.99,2020-01-25,,accepted,26,34,75,7
66856732,DC04,women,Jeans,2-Mass,14.99,2020-02-08,,accepted,26,36,48,0
65264312,DC04,women,,2-Mass,,,,rejected,16,14,0,0
66258092,DC02,kids,Active Pants,2-Mass,14.99,2020-01-30,2020-01-31,accepted,45,40,41,0
65951447,DC03,women,Tops & Blouses & Shirts,1-Value,9.99,2020-01-25,,accepted,35,29,20,0
65804547,DC05,kids,Boots,1-Value,11.99,2020-01-25,,accepted,14,21,252,0
65683704,DC02,kids,Tees & Tanks,1-Value,,,,rejected,12,15,0,0
66416037,DC05,women,,,,,,rejected,28,11,0,0
64702480,DC05,women,Dresses,2-Mass,24.99,2020-01-05,,accepted,30,45,61,0
65864537,DC03,women,Tops & Blouses & Shirts,2-Mass,17.99,2020-01-24,,accepted,50,36,74,0
65804477,DC05,women,Tees & Tanks,1-Value,10.99,2020-01-24,2020-02-04,accepted,29,32,37,0
65812945,DC05,women,Dresses,1-Value,18.99,2020-01-24,2020-01-28,accepted,34,53,53,0
66016550,DC02,women,Tops & Blouses & Shirts,1-Value,12.99,2020-01-25,,accepted,29,60,92,0
65489640,DC05,women,Coats & Jackets,2-Mass,15.99,2020-01-17,2020-01-17,accepted,22,38,44,0
66636078,DC02,women,Shorts - Active,2-Mass,8.99,2020-02-05,2020-02-08,accepted,30,31,36,0
65371133,DC03,women,Dresses,2-Mass,,,,rejected,16,51,0,0
65907689,DC03,women,Sweaters,1-Value,8.99,2020-01-25,,accepted,43,30,25,2
66743719,DC03,women,Tops & Blouses & Shirts,1-Value,15.99,2020-02-06,,accepted,35,33,47,7
64896698,DC03,women,Jeans,1-Value,16.99,2020-01-09,,accepted,26,63,673,0
65583116,DC05,women,Jeans,2-Mass,14.99,2020-01-18,2020-01-21,accepted,24,50,38,0
65402019,DC05,women,,1-Value,,,,rejected,226,25,0,0
65454105,DC02,women,Skirts & Skorts,1-Value,8.99,2020-01-17,,accepted,56,43,105,0
65663770,DC05,women,Sweatshirts & Fleece,2-Mass,12.99,2020-01-19,,accepted,33,79,42,0
65440911,DC05,women,Tops & Blouses & Shirts,1-Value,7.99,2020-01-16,2020-02-06,accepted,37,76,32,0
64889761,DC05,women,Pants,1-Value,10.99,2020-01-08,,accepted,27,46,57,0
66484625,DC05,women,Tees & Tanks,1-Value,10.99,2020-02-01,,accepted,29,58,33,0
66348586,DC02,women,Sweatshirts & Fleece,3-Premium,29.99,2020-01-31,,accepted,40,105,126,0
65734122,DC03,kids,Tops & Blouses & Shirts,,7.99,2020-01-23,,accepted,42,21,74,2
64746795,DC02,women,Tees & Tanks,1-Value,7.99,2020-01-05,,accepted,16,60,318,0
65701539,DC02,kids,Skirts & Skorts,1-Value,,,,rejected,51,60,0,0
66138523,DC02,women,Blazers,2-Mass,24.99,2020-01-29,,accepted,40,21,75,0
65821371,DC04,women,Dresses,2-Mass,26.99,2020-01-24,2020-01-25,accepted,31,61,23,0
66699834,DC02,women,Shorts,1-Value,13.99,2020-02-06,,accepted,38,36,94,0
